id,name,price,image_src,category_id,link
350,mangeoire en plastique  Poussins de 1 kg,"4,30 €",https://www.pro-elevage.com/7042-home_default/1-kg-futterautomat-mit-7-loechern.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3409-1-kg-futterautomat-mit-7-loechern-3409.html
351,Bouteille avec coupelle abreuvoir (2 tailles différentes),"5,40 €",https://www.pro-elevage.com/6097-home_default/abreuvoir-tri-pied-30l.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2898-6396-abreuvoir-tri-pied-30l-2898.html#/1028-taille-35_cm
352,abreuvoir poussins avec tétine spéciale,"5,40 €",https://www.pro-elevage.com/6095-home_default/abreuvoir-tri-pied-30l.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2897-abreuvoir-tri-pied-30l-2897.html
353,abreuvoir Poussins / Cailles avec l'option pied,"4,96 €",https://www.pro-elevage.com/6038-home_default/abreuvoir-plastique-pour-poussin-.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2884-6345-abreuvoir-plastique-pour-poussin--2884.html#/288-contenance-15l
354,"Abreuvoir pour poussins 1,5, 3,5 ou 5,5 ltr","5,95 €",https://www.pro-elevage.com/6226-home_default/abreuvoir-double-cylindre-grande-contenance.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2942-6581-abreuvoir-double-cylindre-grande-contenance-2942.html#/733-contenance-15_ltr
355,Abreuvoir à niveau constant grande capacité avec poignée,"6,06 €",https://www.pro-elevage.com/2251-home_default/abreuvoir-a-niveau-constant-grande-capacite-avec-poignee.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/584-574-abreuvoir-a-niveau-constant-grande-capacite-avec-poignee-584.html#/286-contenance-5l
356,"Abreuvoirs 2.5,4.0 5.0 ou10 ltr  niveau constant à suspendre ou avec  pied","5,73 €",https://www.pro-elevage.com/2235-home_default/abreuvoirs-2540-50-ou10-ltr-niveau-constant-a-suspendre-.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/588-3495-abreuvoirs-2540-50-ou10-ltr-niveau-constant-a-suspendre--588.html#/726-value-25_ltr
357,Abreuvoir Fermeture à Baïonnette pour Volailles et Palmipèdes *,"6,39 €",https://www.pro-elevage.com/945-home_default/abreuvoir-fermeture-a-baionnette-pour-volailles-et-palmipedes-.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/576-570-abreuvoir-fermeture-a-baionnette-pour-volailles-et-palmipedes--576.html#/283-contenance-1l
358,"Abreuvoir 1,5 Ltr. poussin / caille","6,84 €",https://www.pro-elevage.com/6200-home_default/mangeoire-pour-exterieur-avec-trappe-anti-nuisibles-.jpg,33,https://www.pro-elevage.com/abreuvoirs-chauffe-abreuvoirs-et-accessoires/2938-6569-mangeoire-pour-exterieur-avec-trappe-anti-nuisibles--2938.html#/1064-contenu-15_ltr
359,Socle Abreuvoir Mangeoire,"10,47 €",https://www.pro-elevage.com/2150-home_default/socle-abreuvoir-mangeoire.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/592-socle-abreuvoir-mangeoire-592.html
360,Abreuvoirs de volaille,"10,91 €",https://www.pro-elevage.com/6039-home_default/abreuvoirs-de-volaille-.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2885-6350-abreuvoirs-de-volaille--2885.html#/1012-contenance-4_ltr
361,"Abreuvoirs à volaille profond et large - pour oies,","13,78 €",https://www.pro-elevage.com/6098-home_default/abreuvoir-tri-pied-30l.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2899-6400-abreuvoir-tri-pied-30l-2899.html#/1016-contenance-50_ltr
362,Abreuvoir fermeture a Baïonnette ET Bouchon,"13,12 €",https://www.pro-elevage.com/6077-home_default/abreuvoirs-de-volaille-.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2890-6369-abreuvoirs-de-volaille--2890.html#/1015-contenance-85_ltr
363,Abreuvoirs 3-12 Ltr. Plastique recyclés -,"13,78 €",https://www.pro-elevage.com/7041-home_default/3-12ltr-doppelzylinder-traenke-aus-recycling-material-original-fs-qualitaet-.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3408-9058-3-12ltr-doppelzylinder-traenke-aus-recycling-material-original-fs-qualitaet--3408.html#/1504-contenu-3_ltr
364,Abreuvoir Collectif seau en galva,"14,22 €",https://www.pro-elevage.com/946-home_default/abreuvoir-collectif-seau-en-galva.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/600-576-abreuvoir-collectif-seau-en-galva-600.html#/292-contenance-6l
365,Abreuvoirs à double cylindre pour volaille - qualité FS,"16,32 €",https://www.pro-elevage.com/6061-home_default/abreuvoir-double-cylindre-grande-contenance.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2892-abreuvoir-double-cylindre-grande-contenance-2892.html
366,Flotteur Abreuvoir,"18,70 €",https://www.pro-elevage.com/2205-home_default/flotteur-abreuvoir.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/594-flotteur-abreuvoir-594.html
367,Seau à boire suspendu 12 ltr.  avec 3 tétines,"19,29 €",https://www.pro-elevage.com/6087-home_default/abreuvoir-double-cylindre-grande-contenance.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2893-abreuvoir-double-cylindre-grande-contenance-2893.html
368,Abreuvoir automatique 8 Trous avec flotteur basse et haut pression,"17,86 €",https://www.pro-elevage.com/7003-home_default/vollautomatische-trogtraenke-mit-8-trinkloechern-universal-fuer-hoch-und-niederdruck.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3405-vollautomatische-trogtraenke-mit-8-trinkloechern-universal-fuer-hoch-und-niederdruck-3405.html
369,Abreuvoir Seau 18 litres *,"17,97 €",https://www.pro-elevage.com/2220-home_default/abreuvoir-seau-18-litres-.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/587-abreuvoir-seau-18-litres--587.html
370,Abreuvoir Double Cylindre grande contenance,"20,07 €",https://www.pro-elevage.com/2246-home_default/abreuvoir-double-cylindre-grande-contenance.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/585-578-abreuvoir-double-cylindre-grande-contenance-585.html#/292-contenance-6l
371,"Accessoire Abreuvoir Automatique ""Tuyau/m ""","18,41 €",https://www.pro-elevage.com/6343-home_default/accessoire-abreuvoir-automatique.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3015-accessoire-abreuvoir-automatique-3015.html
372,6Ltr.- Abreuvoir double cylindre pour volaille - qualité FS d'origine,"23,81 €",https://www.pro-elevage.com/6223-home_default/abreuvoir-double-cylindre-grande-contenance.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2941-6579-abreuvoir-double-cylindre-grande-contenance-2941.html#/292-contenance-6l
373,Bac Régulateur,"27,12 €",https://www.pro-elevage.com/5974-home_default/bac-regulateur.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/589-bac-regulateur-589.html
374,Chauffe Abreuvoir pour Volailles Avec Thermostat de Règlage,"23,15 €",https://www.pro-elevage.com/7084-home_default/chauffe-abreuvoir-pour-volailles-avec-thermostat-de-reglage.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3431-9220-chauffe-abreuvoir-pour-volailles-avec-thermostat-de-reglage-3431.html#/1525-diametre-19_cm_sans_thermostat_15w
375,Chauffe Abreuvoir pour Volailles Sans Thermostat de réglage,"25,25 €",https://www.pro-elevage.com/623-home_default/chauffe-abreuvoir-pour-volailles-sans-thermostat-de-reglage.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/604-1160-chauffe-abreuvoir-pour-volailles-sans-thermostat-de-reglage-604.html#/295-diametre-20_cm_15w/381-thermostat-sans_thermostat
376,Chauffe Abreuvoir pour Pigeons votre abreuvoir anti gel,"25,25 €",https://www.pro-elevage.com/625-home_default/chauffe-abreuvoir-pour-pigeons.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/606-780-chauffe-abreuvoir-pour-pigeons-606.html#/295-diametre-20_cm_15w/381-thermostat-sans_thermostat
377,Chauffe-abreuvoir réglable,"28,55 €",https://www.pro-elevage.com/7146-home_default/abreuvoir-double-cylindre-3l-fs-avec-chauffe-eau-integre-nouveau-a-partir-de-fin-septembre-2021.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3437-9235-abreuvoir-double-cylindre-3l-fs-avec-chauffe-eau-integre-nouveau-a-partir-de-fin-septembre-2021-3437.html#/1527-taille-20_cm_12_watt
378,Abreuvoir Tri-pied 30l,"32,96 €",https://www.pro-elevage.com/4707-home_default/abreuvoir-tri-pied-30l.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/586-abreuvoir-tri-pied-30l-586.html
379,12Ltr. Abreuvoir double cylindre pour volaille - qualité FS d'origine,"33,85 €",https://www.pro-elevage.com/6228-home_default/abreuvoir-double-cylindre-grande-contenance.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2943-abreuvoir-double-cylindre-grande-contenance-2943.html
380,"Abreuvoirs à volaille en ""INOX"" 2 / 4 / 8 ou 12 ltr","38,04 €",https://www.pro-elevage.com/6081-home_default/abreuvoir-tri-pied-30l.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2894-6386-abreuvoir-tri-pied-30l-2894.html#/284-contenance-2l
381,Chauffe Abreuvoir pour Volailles Avec Thermostat de Règlage,"36,27 €",https://www.pro-elevage.com/624-home_default/chauffe-abreuvoir-pour-volailles-avec-thermostat-de-reglage.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/605-582-chauffe-abreuvoir-pour-volailles-avec-thermostat-de-reglage-605.html#/295-diametre-20_cm_15w/298-thermostat-avec_thermostat
382,Valve de remplacement de ressort à lames buveurs de stand,"37,40 €",https://www.pro-elevage.com/6110-home_default/abreuvoir-circulaire-volailles-en-galva-avec-raccord-direct-au-reseau-d-eau.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2905-abreuvoir-circulaire-volailles-en-galva-avec-raccord-direct-au-reseau-d-eau-2905.html
383,Abreuvoir Tri-pied Tole 30l,"43,55 €",https://www.pro-elevage.com/617-home_default/abreuvoir-tri-pied-tole-30l.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/598-abreuvoir-tri-pied-tole-30l-598.html
384,Abreuvoir à auge entièrement automatique raccordement direct à l'alimentation en eau,"40,68 €",https://www.pro-elevage.com/6106-home_default/abreuvoir-circulaire-volailles-en-galva-avec-raccord-direct-au-reseau-d-eau.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2901-6404-abreuvoir-circulaire-volailles-en-galva-avec-raccord-direct-au-reseau-d-eau-2901.html#/1030-longueur_cm-250
385,"Abreuvoir ""INOX""  4 ltr, 8 ltr ou 12ltr","52,59 €",https://www.pro-elevage.com/6996-home_default/abreuvoir-tri-pied-30l.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3404-9050-abreuvoir-tri-pied-30l-3404.html#/1012-contenance-4_ltr
386,Abreuvoir Automatique pour volailles *,"92,50 €",https://www.pro-elevage.com/2169-home_default/abreuvoir-automatique-pour-volailles-.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/593-abreuvoir-automatique-pour-volailles--593.html
387,Abreuvoir double cylindre 3 ltr. avec chauffe-eau intégré --- NOUVEAU - à partir de fin septembre...,"94,70 €",https://www.pro-elevage.com/7087-home_default/abreuvoir-double-cylindre-3l-fs-avec-chauffe-eau-integre-nouveau-a-partir-de-fin-septembre-2021.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3432-abreuvoir-double-cylindre-3l-fs-avec-chauffe-eau-integre-nouveau-a-partir-de-fin-septembre-2021-3432.html
388,"Abreuvoir Suspendus standard , alimentation direct","120,21 €",https://www.pro-elevage.com/6108-home_default/abreuvoir-circulaire-volailles-en-galva-avec-raccord-direct-au-reseau-d-eau.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2903-abreuvoir-circulaire-volailles-en-galva-avec-raccord-direct-au-reseau-d-eau-2903.html
389,Abreuvoir circulaire volailles en galva avec raccord direct au réseau d'eau,"159,75 €",https://www.pro-elevage.com/620-home_default/abreuvoir-circulaire-volailles-en-galva-avec-raccord-direct-au-reseau-d-eau.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/601-abreuvoir-circulaire-volailles-en-galva-avec-raccord-direct-au-reseau-d-eau-601.html
390,Abreuvoir en tube de 300 cm -  avec 20 ouvertures pour boire,"439,90 €",https://www.pro-elevage.com/6111-home_default/abreuvoir-circulaire-volailles-en-galva-avec-raccord-direct-au-reseau-d-eau.jpg,33,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2906-abreuvoir-circulaire-volailles-en-galva-avec-raccord-direct-au-reseau-d-eau-2906.html
391,"Accessoire Abreuvoir Automatique ""Tuyau/m ""","0,88 €",https://www.pro-elevage.com/7140-home_default/accessoire-abreuvoir-automatique.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3012-6875-accessoire-abreuvoir-automatique-3012.html#/1156-size-1_4_a_3_8
392,"Accessoire Abreuvoir Automatique ""Tuyau par mètre ""","0,99 €",https://www.pro-elevage.com/7141-home_default/accessoire-abreuvoir-automatique.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/590-accessoire-abreuvoir-automatique-590.html
393,"Accessoire Abreuvoir Automatique ""Tuyau/m ""","0,99 €",https://www.pro-elevage.com/6341-home_default/accessoire-abreuvoir-automatique.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3013-6879-accessoire-abreuvoir-automatique-3013.html#/1158-a_vous_de_choisir_l_x_lg_x_h-connecteur_de_tuyau_x
394,"Joint  pour tube abreuvoir Tri-pied ""Tole"" 30 ltr","1,10 €",https://www.pro-elevage.com/8892-home_default/abreuvoir-tri-pied-tole-30l.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/4025-abreuvoir-tri-pied-tole-30l-598.html
395,"Joint  pour BOUCHON tube abreuvoir Tri-pied ""Tole"" 30 ltr","1,10 €",https://www.pro-elevage.com/8894-home_default/abreuvoir-tri-pied-tole-30l.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/4026-abreuvoir-tri-pied-tole-30l-598.html
396,Suspension,"1,10 €",https://www.pro-elevage.com/6245-home_default/20-bagues-clip-de-o25mm-a-o12mm.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2963-20-bagues-clip-de-o25mm-a-o12mm-2963.html
397,"Accessoire Abreuvoir Automatique ""Tuyau/m ""","1,10 €",https://www.pro-elevage.com/6342-home_default/accessoire-abreuvoir-automatique.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3014-accessoire-abreuvoir-automatique-3014.html
398,Boule Abreuvoir Tri-pied,"1,65 €",https://www.pro-elevage.com/616-home_default/boule-abreuvoir-tri-pied.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/597-boule-abreuvoir-tri-pied-597.html
399,Boule Abreuvoir Tri-pied Tôle 30 litres,"1,65 €",https://www.pro-elevage.com/615-home_default/boule-abreuvoir-tri-pied-tole-30-litres.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/596-boule-abreuvoir-tri-pied-tole-30-litres-596.html
400,"Boules flotteur pour abreuvoir Tri-pied ""Tole"" 30 ltr","1,93 €",https://www.pro-elevage.com/8884-home_default/abreuvoir-tri-pied-tole-30l.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/4021-abreuvoir-tri-pied-tole-30l-598.html
401,"Abreuvoirs  plat, spécial cailles / poussins 0.6/1.0 ltr.","2,09 €",https://www.pro-elevage.com/6052-home_default/abreuvoirs-de-volaille-.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2888-6362-abreuvoirs-de-volaille--2888.html#/410-contenance-06l
402,"Abreuvoir plat, spécial cailles / poussins 0.6 / 1.3 ltr","2,32 €",https://www.pro-elevage.com/6054-home_default/abreuvoirs-de-volaille-.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2889-6365-abreuvoirs-de-volaille--2889.html#/410-contenance-06l
403,Abreuvoir cage Avec fil à Accrocher le fil Aux grilles /cages,"2,76 €",https://www.pro-elevage.com/6099-home_default/abreuvoir-tri-pied-30l.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2900-abreuvoir-tri-pied-30l-2900.html
404,abreuvoir pour poussins,"2,54 €",https://www.pro-elevage.com/6247-home_default/20-bagues-clip-de-o25mm-a-o12mm.jpg,34,https://www.pro-elevage.com/toutes-pour-vos-poussins-eleveuses-plaques-chauffante-etc/2965-6697-20-bagues-clip-de-o25mm-a-o12mm-2965.html#/1084-diametre-14_cm
405,Abreuvoir plastique pour Poussin *,"2,87 €",https://www.pro-elevage.com/944-home_default/abreuvoir-plastique-pour-poussin-.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/575-563-abreuvoir-plastique-pour-poussin--575.html#/283-contenance-1l/287-modele-sans_fermeture_a_baionnette
406,Abreuvoir à tétine avec fixation par écrou papillon,"2,76 €",https://www.pro-elevage.com/6132-home_default/abreuvoir-a-8-pipettes.jpg,34,https://www.pro-elevage.com/abreuvoirs-chauffe-abreuvoirs-et-accessoires/2912-abreuvoir-a-8-pipettes-2912.html
407,"tube décente vers assiette  pour abreuvoir Tri-pied ""Tole"" 30 ltr","2,81 €",https://www.pro-elevage.com/8888-home_default/abreuvoir-tri-pied-tole-30l.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/4023-abreuvoir-tri-pied-tole-30l-598.html
408,"Accessoire Abreuvoir Automatique ""Tuyau/m ""","3,20 €",https://www.pro-elevage.com/6344-home_default/accessoire-abreuvoir-automatique.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3016-accessoire-abreuvoir-automatique-3016.html
409,Abreuvoir coupelle avec fixation par écrou papillon,"3,20 €",https://www.pro-elevage.com/6128-home_default/abreuvoir-a-8-pipettes.jpg,34,https://www.pro-elevage.com/abreuvoirs-chauffe-abreuvoirs-et-accessoires/2911-6408-abreuvoir-a-8-pipettes-2911.html#/1031-options-petit_bassin
410,"Assiette pour abreuvoir Tri-pied ""Tole"" 30 ltr","3,25 €",https://www.pro-elevage.com/8886-home_default/abreuvoir-tri-pied-tole-30l.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/4022-abreuvoir-tri-pied-tole-30l-598.html
411,"Bouchon à visser  pour abreuvoir Tri-pied ""Tole"" 30 ltr","3,25 €",https://www.pro-elevage.com/8890-home_default/abreuvoir-tri-pied-tole-30l.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/4024-abreuvoir-tri-pied-tole-30l-598.html
412,poussins et volailles emature baïonnette,"3,42 €",https://www.pro-elevage.com/6025-home_default/abreuvoir-plastique-pour-poussin-.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2882-6333-abreuvoir-plastique-pour-poussin--2882.html#/733-contenance-15_ltr/1005-modele-avec_fermeture_a_baionnette
413,Abreuvoir plastique à niveau constant pour volailles et palmipèdes *,"4,08 €",https://www.pro-elevage.com/2164-home_default/abreuvoir-plastique-a-niveau-constant-pour-volailles-et-palmipedes-.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/582-567-abreuvoir-plastique-a-niveau-constant-pour-volailles-et-palmipedes--582.html#/288-contenance-15l
414,Jeux Pied Abreuvoir Seau 18 litres,"4,30 €",https://www.pro-elevage.com/2217-home_default/jeux-pied-abreuvoir-seau-18-litres.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/595-jeux-pied-abreuvoir-seau-18-litres-595.html
415,Bouteille avec coupelle abreuvoir (2 tailles différentes),"5,40 €",https://www.pro-elevage.com/6097-home_default/abreuvoir-tri-pied-30l.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2898-6396-abreuvoir-tri-pied-30l-2898.html#/1028-taille-35_cm
416,abreuvoir poussins avec tétine spéciale,"5,40 €",https://www.pro-elevage.com/6095-home_default/abreuvoir-tri-pied-30l.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2897-abreuvoir-tri-pied-30l-2897.html
417,abreuvoir Poussins / Cailles avec l'option pied,"4,96 €",https://www.pro-elevage.com/6038-home_default/abreuvoir-plastique-pour-poussin-.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2884-6345-abreuvoir-plastique-pour-poussin--2884.html#/288-contenance-15l
418,"Abreuvoir pour poussins 1,5, 3,5 ou 5,5 ltr","5,95 €",https://www.pro-elevage.com/6226-home_default/abreuvoir-double-cylindre-grande-contenance.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2942-6581-abreuvoir-double-cylindre-grande-contenance-2942.html#/733-contenance-15_ltr
419,Abreuvoir à niveau constant grande capacité avec poignée,"6,06 €",https://www.pro-elevage.com/2251-home_default/abreuvoir-a-niveau-constant-grande-capacite-avec-poignee.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/584-574-abreuvoir-a-niveau-constant-grande-capacite-avec-poignee-584.html#/286-contenance-5l
420,Bouteille Réservoir Pipette,"5,74 €",https://www.pro-elevage.com/677-home_default/bouteille-reservoir-pipette.jpg,34,https://www.pro-elevage.com/pigeons-et-lapins/658-bouteille-reservoir-pipette-658.html
421,Abreuvoir Fermeture à Baïonnette pour Volailles et Palmipèdes *,"6,39 €",https://www.pro-elevage.com/945-home_default/abreuvoir-fermeture-a-baionnette-pour-volailles-et-palmipedes-.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/576-570-abreuvoir-fermeture-a-baionnette-pour-volailles-et-palmipedes--576.html#/283-contenance-1l
422,"Abreuvoir 1,5 Ltr. poussin / caille","6,84 €",https://www.pro-elevage.com/6200-home_default/mangeoire-pour-exterieur-avec-trappe-anti-nuisibles-.jpg,34,https://www.pro-elevage.com/abreuvoirs-chauffe-abreuvoirs-et-accessoires/2938-6569-mangeoire-pour-exterieur-avec-trappe-anti-nuisibles--2938.html#/1064-contenu-15_ltr
423,Socle Abreuvoir Mangeoire,"10,47 €",https://www.pro-elevage.com/2150-home_default/socle-abreuvoir-mangeoire.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/592-socle-abreuvoir-mangeoire-592.html
424,Abreuvoirs de volaille,"10,91 €",https://www.pro-elevage.com/6039-home_default/abreuvoirs-de-volaille-.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2885-6350-abreuvoirs-de-volaille--2885.html#/1012-contenance-4_ltr
425,"Abreuvoirs à volaille profond et large - pour oies,","13,78 €",https://www.pro-elevage.com/6098-home_default/abreuvoir-tri-pied-30l.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2899-6400-abreuvoir-tri-pied-30l-2899.html#/1016-contenance-50_ltr
426,Mini abreuvoir rond,"13,12 €",https://www.pro-elevage.com/6113-home_default/abreuvoir-a-8-pipettes.jpg,34,https://www.pro-elevage.com/abreuvoirs-chauffe-abreuvoirs-et-accessoires/2907-abreuvoir-a-8-pipettes-2907.html
427,Abreuvoir fermeture a Baïonnette ET Bouchon,"13,12 €",https://www.pro-elevage.com/6077-home_default/abreuvoirs-de-volaille-.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2890-6369-abreuvoirs-de-volaille--2890.html#/1015-contenance-85_ltr
428,Abreuvoirs 3-12 Ltr. Plastique recyclés -,"13,78 €",https://www.pro-elevage.com/7041-home_default/3-12ltr-doppelzylinder-traenke-aus-recycling-material-original-fs-qualitaet-.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3408-9058-3-12ltr-doppelzylinder-traenke-aus-recycling-material-original-fs-qualitaet--3408.html#/1504-contenu-3_ltr
429,Abreuvoir Collectif seau en galva,"14,22 €",https://www.pro-elevage.com/946-home_default/abreuvoir-collectif-seau-en-galva.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/600-576-abreuvoir-collectif-seau-en-galva-600.html#/292-contenance-6l
430,Abreuvoirs à double cylindre pour volaille - qualité FS,"16,32 €",https://www.pro-elevage.com/6061-home_default/abreuvoir-double-cylindre-grande-contenance.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2892-abreuvoir-double-cylindre-grande-contenance-2892.html
431,Câbles chauffants pour abreuvoirs / abreuvoir anti gel,"15,66 €",https://www.pro-elevage.com/7147-home_default/portier-electronique-brinsea-chicksafe-adance.jpg,34,https://www.pro-elevage.com/abreuvoirs-chauffe-abreuvoirs-et-accessoires/3438-portier-electronique-brinsea-chicksafe-adance-3438.html
432,Flotteur Abreuvoir,"18,70 €",https://www.pro-elevage.com/2205-home_default/flotteur-abreuvoir.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/594-flotteur-abreuvoir-594.html
433,Seau à boire suspendu 12 ltr.  avec 3 tétines,"19,29 €",https://www.pro-elevage.com/6087-home_default/abreuvoir-double-cylindre-grande-contenance.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2893-abreuvoir-double-cylindre-grande-contenance-2893.html
434,Abreuvoir automatique 8 Trous avec flotteur basse et haut pression,"17,86 €",https://www.pro-elevage.com/7003-home_default/vollautomatische-trogtraenke-mit-8-trinkloechern-universal-fuer-hoch-und-niederdruck.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3405-vollautomatische-trogtraenke-mit-8-trinkloechern-universal-fuer-hoch-und-niederdruck-3405.html
435,Abreuvoir Seau 18 litres *,"17,97 €",https://www.pro-elevage.com/2220-home_default/abreuvoir-seau-18-litres-.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/587-abreuvoir-seau-18-litres--587.html
436,Abreuvoir Double Cylindre grande contenance,"20,07 €",https://www.pro-elevage.com/2246-home_default/abreuvoir-double-cylindre-grande-contenance.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/585-578-abreuvoir-double-cylindre-grande-contenance-585.html#/292-contenance-6l
437,"Accessoire Abreuvoir Automatique ""Tuyau/m ""","18,41 €",https://www.pro-elevage.com/6343-home_default/accessoire-abreuvoir-automatique.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3015-accessoire-abreuvoir-automatique-3015.html
438,6Ltr.- Abreuvoir double cylindre pour volaille - qualité FS d'origine,"23,81 €",https://www.pro-elevage.com/6223-home_default/abreuvoir-double-cylindre-grande-contenance.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/2941-6579-abreuvoir-double-cylindre-grande-contenance-2941.html#/292-contenance-6l
439,Bac Régulateur,"27,12 €",https://www.pro-elevage.com/5974-home_default/bac-regulateur.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/589-bac-regulateur-589.html
440,Chauffe Abreuvoir pour Volailles Avec Thermostat de Règlage,"23,15 €",https://www.pro-elevage.com/7084-home_default/chauffe-abreuvoir-pour-volailles-avec-thermostat-de-reglage.jpg,34,https://www.pro-elevage.com/abreuvoirs-et-mangeoires/3431-9220-chauffe-abreuvoir-pour-volailles-avec-thermostat-de-reglage-3431.html#/1525-diametre-19_cm_sans_thermostat_15w
